video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"xyP8IHMZmz0","LOS SECRETOS DE LA FAMILIA DERBEZ 😱 | Entrevista a VADHIR DERBEZ | José Eduardo Derbez","2020-05-10T17:00:09Z","UC_YGGA-Lp6WWhruD3E0rT6Q","Jose Eduardo Derbez",People & Blogs,"20.12.05","Mama|Mamá|10 de Mayo día de las madres|Virgen de Guadalupe|Juan Gabriel|Amor eterno|Ramo de rosas|Felicidades|Brian May|Día de las Madres|Karla Panini|Funny|Entertainment|Happy|José Eduardo Derbez|Eugenio Derbez|Alessandra Rosaldo|Vadhir Derbez|Aislinn Derbez|Aitana Derbez|Diego de Erice|Jaime Camil|Que pobres tan ricos|Tomas Balcazar|Chris Patt|Kim Jong|Veronica Castro|Arturo Huizar|Yoshio|3 de Mayo|Las Americas|Dia de la Santa Cruz","973500","42961","775","1153","https://i.ytimg.com/vi/xyP8IHMZmz0/default.jpg","False","False","No dejen de darle like, comentar y compartir los videos. 😊👌CANAL DE VADHIR: https://www.youtube.com/user/vadhirderbezFacebook: https://www.facebook.com/VadhirDerbez/Twitter: https://twitter.com/vadhirderbezInstagram:  https://www.instagram.com/vadhird/Sígueme en mis redes sociales:Twitter: https://twitter.com/joseedu92Instagram:  https://www.instagram.com/jose_eduardo92"
"6VtYBuabIBg","¡ASÍ ES VIVIR con ESTOS YOUTUBERS de YOLO AVENTURAS! ¿Es fácil?","2020-05-10T21:25:39Z","UCwm_7WWX8mQ1kjSRzAnD0iQ","MARIANA",Entertainment,"20.12.05","yolo|youtubers|yolo aventuras|broma|tendencias|vivir|bromas|los polinesios|RETO EXTREMO|mariana|retos|mexico|Cracks|Platica polinesia|ex novio|novio|yoloriana|novia de yolo|secretos|vivir con youtubers|24 horas|funny|divertido|panda|nando|video divertido|vlog|Canal Yolo Aventuras|horas encerrada sola|Canal de Yolo|reto|novio yolo|es fácil|tips|para youtubers|Canal de Panda|colombia|argentina|katie angel|nos llevamos bien|lesslie|lulu99|ami rodriguez","1001470","104718","3132","7230","https://i.ytimg.com/vi/6VtYBuabIBg/default.jpg","False","False","Les cuento los secretos de cómo es vivir con los youtubers de Yolo Aventuras ¿es fácil ser youtuber? ¡te cuento todo! Tips para ser exitoso en YoutubePasé 24 horas encerrada sola con mi ex novio yolo acampando dentro de la casa! en cuarentena: https://www.youtube.com/watch?v=GGq_X...MIS VIDEOS ANTERIORES:YOLO SE LE ESCAPA UN TE AMO: https://bit.ly/3dJwlGi50 COSAS QUE NO SABIAS DE MÍ: https://bit.ly/3bRVfCbMi Instagram: https://bit.ly/2sZx6IuMi Tiktok: https://bit.ly/2s6uCIpCanal Yolo Aventuras: https://bit.ly/3aWNV8rCanal de Yolo: https://bit.ly/33kGchgCanal de Panda: https://n9.cl/m0xf6Canal de Nando: https://n9.cl/jve3k¡NO USO FACEBOOK NI TWITTER!¡Sigue a mis amigos! ÚNICAS CUENTAS - CUENTAS OFICIALES YOLO AVENTURAS NO TIENE CUENTA DE INSTAGRAMPANDA🐼: https://bit.ly/2BLGIXVYOLO: https://bit.ly/2ULpQwYNANDO: https://bit.ly/2R1lRbRJOTA: https://bit.ly/2GAfwzaYAMIT: https://bit.ly/346DWKWTikTok de los Aventureros:Yolo: https://vm.tiktok.com/x7jjrHNando: https://vm.tiktok.com/x7YabR/Panda: https://vm.tiktok.com/x71NHU¡Suscríbete a mi canal para que te diviertas con mis ocurrencias!MUAAAAAAA😍"
"z5a3KtQ8ySw","LE HICE UN CAMBIO DE LOOK A MI MAMÁ *les da consejos* l Sofia Castro","2020-05-10T23:08:25Z","UCBdBf2Eh24nM5PJyM2sdFPg","Sofia Castro",Entertainment,"20.12.05","[none]","706172","92083","1099","4547","https://i.ytimg.com/vi/z5a3KtQ8ySw/default.jpg","False","False","mor si quieres algo de FOREO para tu MAMÁ o para TI, lo consigues aqui: https://foreo.se/Sofi_Mothers----------------------------------------------------------------------consigue mi merch aqui: https://antidoto.co/collections/morchis-sos-----------------------------------------------------------------------------------LASSO: SofiaalcastroTIKTOK: SofiaalcastroLIKE: SofiaalcastroINSTAGRAM: https://instagram.com/sofiaalcastro FACEBOOK: https://www.facebook.com/sofiaalcastro TWITTER: https://twitter.com/Sofiaalcastro SNAPCHAT: SofiaalcastroYOUNOW: https://www.younow.com/SofiaalcastroCONTACTO PROFESIONAL: sofiacastrocontacto@gmail.com"
"T6d1dTSF9nQ","¿ES CIERTO LO QUE DICEN MIS HERMANOS DE MÍ? | VideoReacción | Vadhir Derbez","2020-05-10T20:00:12Z","UCMpvkv7p_TQtqhj7M-X9rxw","Vadhir Derbez",Travel & Events,"20.12.05","Derbez|Mama|Mamá|10 de Mayo día de las madres|Virgen de Guadalupe|Juan Gabriel|Amor eterno|Ramo de rosas|Felicidades|Brian May|Día de las Madres|Karla Panini|Funny|Entertainment|Happy|José Eduardo Derbez|Eugenio Derbez|Alessandra Rosaldo|Vadhir Derbez|Aislinn Derbez|Aitana Derbez|Diego de Erice|Jaime Camil|Que pobres tan ricos|Tomas Balcazar|Chris Patt|Kim Jong|Veronica Castro|Arturo Huizar|Yoshio|3 de Mayo|Las Americas|Dia de la Santa Cruz","345392","24547","278","1470","https://i.ytimg.com/vi/T6d1dTSF9nQ/default.jpg","False","False","¡¡ESTARÉ MAS ACTIVO CON USTEDES!! 😜¿Ya me siguen en mis redes sociales? 🤔Facebook: https://www.facebook.com/VadhirDerbez/Twitter: https://twitter.com/vadhirderbezInstagram:  https://www.instagram.com/vadhird/NO DEJEN DE DARLE LIKE, COMENTAR Y COMPARTIR.ESTARÉ LEYENDO TODOS SUS COMENTARIOS 😎"
"tnOdMyHn2Sw","LIMPIANDO MI CLOSET EN CUARENTENA XIME PONCH","2020-05-10T20:00:09Z","UCRoCxgCQQ6my5v-6wSH-g-A","Xime Ponch",People & Blogs,"20.12.05","ximeponch|xime ponch|Ximena ponce|Ximena ponch|ximetiktok|Tiktoker|reina de tiktok|Youtuber mexicana|maquillaje|vlogs|retos|diversión|limpiando|closet|con mi mamá|conmigo|limpiandocloset|sacando ropa|regalando ropa|cuarentena","479843","33827","520","1558","https://i.ytimg.com/vi/tnOdMyHn2Sw/default.jpg","False","False","Hola Ponchers!! Como es día de las madres quise hacer un video que mi mamá me pidió. Limpiando mi closet en cuarentena, porfin !!!! Si quieren ver todo lo que saqué no se pierdan este video.#limpiandocloset #conmigo #ximeponch SUSCRÍBETE: http://goo.gl/TQAMdwSígueme en INSTAGRAM: http://goo.gl/XmlQ0sFACEBOOK: http://goo.gl/iIdFThTIKTOK: https://vm.tiktok.com/731buD/LASSO: https://lassovideos.com/video/1343371152530606?sharer_id=116788036364579TWITTER: https://twitter.com/ximeponchofEMAIL PARA NEGOCIOS: xime@ponchtalent.com (este mail no lo veo yo)"
"nrJTtH3cw0o","Ariana Grande, Justin Bieber - Stuck with U (Mother's Day Edition)","2020-05-11T17:00:17Z","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",Music,"20.12.05","Ariana|Grande|Justin|Bieber|Stuck|with|(Mother's|Day|Edition)|Universal|Records|Pop","943708","123040","1218","4228","https://i.ytimg.com/vi/nrJTtH3cw0o/default.jpg","False","False","This is a special moment in time and for Mother’s Day we wanted to give you all this memory. Thank you for sending in your stuck with u mom videos and hope u enjoy SB Projects along with longtime clients Ariana Grande and Justin Bieber release “Stuck with U” to benefit First Responders Children’s Foundation: https://stuckwithu.lnk.to/agjbPVIn response to the COVID-19 crisis and to help further bolster relief efforts, all net proceeds from the streams and sales of “Stuck with U” will be donated to First Responders Children’s Foundation to fund grants and scholarships for children of healthcare workers, emergency medical technicians (EMTs), paramedics, police officers and firefighters serving at the front lines during the global pandemic. That means that by listening, watching, and sharing – you are helping to support families in need. If you would like to make an additional contribution to First Responders Children's Foundation, click the donate button. Thank you to all the fans, friends and first responders who participated.Created & directed by: Rory Kramer, Alfredo Flores, Ariana Grande, Justin Bieber, Scooter Braun #JustinBieber #ArianaGrande #StuckwithU Music video by Ariana Grande, Justin Bieber performing Stuck with U (Mother's Day Edition). © 2020 Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc."
"DET3Z7ztoMY","TENÍA QUE HABLAR | Kimberly Loaiza","2020-05-08T23:52:41Z","UCQZfFRohQ7UX-0CdXl-6pwQ","Kimberly Loaiza",People & Blogs,"20.12.05","team|juki|jukilop|teamjukilop|juan|de|dios|pantoja|reto|challenge|diversión|entretenimiento|vlog|blogs|nuevo|video|vlogs|blog|lindura|linduras|kimberly|loaiza|risas|musica","15240017","2142136","87310","270722","https://i.ytimg.com/vi/DET3Z7ztoMY/default.jpg","False","False","LINDURAS GRACIAS POR VER ESTE VIDEO ME ENCANTARIA QUE LE DIERAN LIKE Y LO COMPARTIERAN FUERA DE GRAN AYUDA ✨ Sígueme en mis redes sociales ✨Instagram: https://www.instagram.com/kimberly.loaiza/Pagina de Facebook: https://www.facebook.com/kimberlyloaizaa/?ref=br_tfTwitter: https://mobile.twitter.com/kimberlyloaiza_Contacto: marcaskim@gmail.com"
"5tS2KdUu64Y","LA VERDAD DE SHARPIE 🙊🌈🎨 PROBANDO MATERIALES","2020-05-10T16:05:19Z","UClM9Si2dh7zPNco3sYe8oJg","Dani Hoyos",Entertainment,"20.12.05","arte|mandalas|zentangle|art|manualidades|acuarelas|dani|hoyos|Dany|organización|bullet|journal|copic|sharpie|sketchbook|decoración|tutorial|guia|gratis|maestra|aprender|colores|arcoiris|clases|de|gratuito|quedate en casa|quedateencasa|conmigo","566543","43034","739","3147","https://i.ytimg.com/vi/5tS2KdUu64Y/default.jpg","False","False","♡ Hola zentangler!! ♡llegue con este video para pasar un ratito contigo y espero que este probando materiales te guste muchiiiiiisiisisisisimooooo#quedateencasa #conmigo ❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡ A Q U Í   E N C U E N T R A S   M I   L I B R O https://store.gazer73.com/collections/dani-hoyos❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡ P R E G U N T A S  F R E C U E N T E S ¿cuántos años tienes?♡ 24¿dónde vives?♡México, Puebla¿cuál es tu pared favorita?♡ La pared de Skabeche y Ami¿en dónde dibujas digital?♡ mi iPad Pro y Procreate¿Plumones favoritos?♡ Posca y Sharpie¿cuántos tatuajes tienes?♡ 8 tatuajes❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡C O N T A C T O   D I R E C T O: danihoyos@gazer73.me ❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛SIGUEME EN MIS REDES SOCIALES♡Instagram http://instagram.com/danielahoyos♡Mi otro canal https://www.youtube.com/channel/UC2W3...♡Facebook https://www.facebook.com/danielahoyosart♡Twitter https://twitter.com/DanielaHoyosF♡Contacto directo danyhoyosfalco@hotmail.com❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛TOP 5 DE VIDEOS QUE TE RECOMIENDO DE ESTE CANAL ♡ https://www.youtube.com/watch?v=9AI3J-GLklU♡ https://www.youtube.com/watch?v=ejdzoNcRIuk&t=367s♡ https://www.youtube.com/watch?v=TNSCow_AKg8♡ https://www.youtube.com/watch?v=nXVJx4xNsSA&t=177s♡  https://www.youtube.com/watch?v=ALt7wyrs1X0&t=636s♡Bonita edición por: Karen Chaps ❤Insta: @karenchaparro_ 💜Si llegaste hasta aqui... hola, te, amo mucho 💖"
"tK4ioPhpal4","PA' ROMPERLA - Bad Bunny x Don Omar |  Las Que No Iban A Salir","2020-05-10T16:08:00Z","UCmBA_wu8xGg1OfOkfW13Q0Q","Bad Bunny",Music,"20.12.05","Bad|Bunny|Bad Bunny|YHLQMDLG|Las Que No Iban A Salir|Pa Romperla|Don Omar","4351142","235732","3887","8797","https://i.ytimg.com/vi/tK4ioPhpal4/default.jpg","False","False","#LasQueNoIbanASalir #PaRomperlaDOWNLOAD Las Que No Iban A Salir: https://rimas.io/LasQueNoIbanASalirMERCH: https://YHLQMDLG.com-Click para suscribirte: http://bit.ly/badbunnyprFollow Me / Sigueme en: Instagram: https://www.instagram.com/badbunnypr/Facebook: https://www.facebook.com/BadBunnyOfficial/Twitter: https://twitter.com/sanbenitobooking@rimasmusic.com#BadBunny © 2020 Rimas Entertainment"
"HqlZeSeHQOQ","El Komander - Las Mañanitas -  Dia De Las Madres 2020","2020-05-10T06:00:04Z","UCFYfgFdzvo6Knz1GfP5toGQ","TwiinsCuliacanTv",Music,"20.12.05","viral 2020|trending topic 2020|Exclusivo 2020|estreno 2020|musica nueva 2020|lirycs 2020|video oficial 2020|en vivo 2020|video 2020|sierreño 2020|banda 2020|norteño 2020|guitarras 2020|norteño banda 2020|requinto 2020|tuba 2020|corridos 2020|narcocorridos 2020|campirano 2020|disco completo 2020|album 2020|mix 2020|top 2020|el komander 2020|Regueton 2020|tendencia 2020|memes 2020|musical 2020|Musica Nueva 2020|Edith Rea","546874","6830","389","256","https://i.ytimg.com/vi/HqlZeSeHQOQ/default.jpg","False","False","▶Facebook: https://www.facebook.com/TwiinsMusicgroup▶Instagram: https://www.instagram.com/twiinsculiacantv▶Twitter: https://www.twitter.com/PuroTwiins© 2020 Twiins Music Group⚡️ Regala un me gusta y deja tu comentario, no olvides suscribirte.Ayúdanos a compartir para hacer llegar a mas gente nuestro contenido!"
"P60489Tpc9Y","NI IMAGINAS LO QUE ENCONTRÉ EN ESTE LAGO","2020-05-11T00:48:14Z","UCAHgrurBJm0qT3T0cM-55Ag","Tesoros Enterrados",Entertainment,"20.12.05","[none]","165100","12128","195","884","https://i.ytimg.com/vi/P60489Tpc9Y/default.jpg","False","False","#diadelasmadres#10demayo"
"ghXQwxLqjf0","INTERCAMBIO DE MOCHILAS A CIEGAS. / CAMBIO Y FUERA Cap. 3","2020-05-10T23:19:47Z","UCOcPiMLRgp6hyM19_FoKTGQ","Topa",People & Blogs,"20.12.05","[none]","92171","10454","126","562","https://i.ytimg.com/vi/ghXQwxLqjf0/default.jpg","False","False","Dororock y topa se van de campamento cada quien por su lado,pero antes de agarrar rumbo cada quien se intercambian las mochilas sin saber que trae cada uno, ¿ que sorpresas cargaran?CAP. Canal de Dororock: https://youtu.be/-RwCUf4i9RsMIS REDES SOCIALES.💣 Instagram topa: https://www.instagram.com/t0paa/?hl=es-la💣 Twiter topa: https://twitter.com/T0paa💣 Pagina de FB topa: https://web.facebook.com/To0pa/"
"k8gx-C7GCGU","DAY6 Zombie M/V","2020-05-11T08:59:52Z","UCaO6TYtlC8U5ttz62hTrZgg","jypentertainment",Music,"20.12.05","JYP Entertainmnet|DAY6|데이식스|DAY6 Jae|DAY6 Young K|DAY6 Sungjin|DAY6 Wonpil|DAY6 Dowoon|DAY6 제이|DAY6 영케이|DAY6 성진|DAY6 원필|DAY6 도운|데이식스 Jae|데이식스 Young K|데이식스 제이|데이식스 영케이|데이식스 성진|데이식스 원필|데이식스 도운|Jae|Young K|Sungjin|Wonpil|Dowoon|제이|영케이|성진|원필|도운|The Book of Us|DAY6 The Book of Us|DAY6 The Book of Us The Demon|DAY6 Zombie MV|데이식스 Zombie 뮤비|The Book of Us The Demon|DAY6 Zombie|DAY6 Zombie Music Video|데이식스 뮤비|DAY6 MV","2753643","557721","1710","51297","https://i.ytimg.com/vi/k8gx-C7GCGU/default.jpg","False","False","DAY6 Zombie M/VListen to DAY6 The Book of Us : The Demon iTunes & Apple Music : https://apple.co/2YR7QCfSpotify : https://spoti.fi/2YR5OSDDAY6 Official YouTube: http://www.youtube.com/c/DAY6OfficialDAY6 Official Facebook: http://www.facebook.com/DAY6OfficialDAY6 Official Twitter: http://www.twitter.com/DAY6OfficialDAY6 Official Fan's: http://fans.jype.com/DAY6DAY6 Official Homepage: http://DAY6.jype.comCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved."
