video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"5zcDtYes96U","#ComAmorAnitta - Live Especial de Dia das Mães","2020-05-10T21:48:32Z","UCqjjyPUghDSSKFBABM_CXMw","Anitta",Music,"20.12.05","Anitta|Melody|Funk|Pop","1716170","68188","4609","1289","https://i.ytimg.com/vi/5zcDtYes96U/default.jpg","False","False","MORE MUSIC ▶SUBSCRIBE HERE ▶ https://www.youtube.com/channel/UCqjjyPUghDSSKFBABM_CXMw?sub_confirmation=1ANITTA: Spotify | http://sptfy.com/1PY8Instagram | http://instagram.com/anittaTwitter | http://twitter.com/anittaFacebook | http://facebook.com/AnittaOficial#Anitta"
"sTlJ_qG9RqY","Live do BEM SERTANEJO - Michel Teló","2020-05-10T18:47:51Z","UCs0vNuS1IQ0hCMgrD8ACjAg","Michel Teló",Music,"20.12.05","[none]","1430873","44722","604","583","https://i.ytimg.com/vi/sTlJ_qG9RqY/default.jpg","False","False","A série Bem Sertanejo da TV agora em formato de live! Não percam, dia 10 de maio, às 13h00. Conheça minha música QUEM FALOU MENTIU  que faz parte do meu novo trabalho CHURRASCO DO TELÓ - EP V.02 Ouça nos aplicativos de música clicando aqui: https://SomLivre.lnk.to/Churrasco_do_Telo_Vol2_Ao_VivoConecte-se com Michel Teló:▶ Site Oficial: http://www.micheltelo.com/▶ Facebook: http://www.facebook.com/MichelTelo▶ Instagram: http://www.instagram.com/MichelTelo▶ Twitter: http://twitter.com/MichelTelo"
"6yyFvUBQ_D0","Namorado Sincero - DESCONFINADOS (Erros no final)","2020-05-11T13:00:04Z","UCOOkCYthHdrpCZdytAT63GQ","Canal Desconfinados",Comedy,"20.12.05","desconfinados|canal|humor|brasil|brazil|comedy|comedia|gospel|jonathan|nemer|porta|dos|fundos|parafernalha|novo|lançamento|thiago|baldo|trb|produtora|turruy|gamer|casal|briga|relacionamento|família|esposa|namorada|Namorado|sincero|sinceridade|verdade|sogra|nora|cachorro|xixi|coco|sandalia|ciumes","221984","31347","657","565","https://i.ytimg.com/vi/6yyFvUBQ_D0/default.jpg","False","False","Em um relacionamento, a verdade é sempre importante, mas será que é preciso falar tudo? 😂😂😂 Deixem o like no vídeo, isso ajuda d+ nosso canal. Compartilhem com os amigos, envie nos grupos do Face, Whats, etc. Se ainda não é inscrito, se inscreva já em nosso canal. Toda segunda tem um vídeo novo pra vocês. Instagram: @desconfinados Curta: Facebook.com/DesconfinadosCriadores: Jonathan Nemer (instagram: @jonathannemer) e                    Thiago Baldo (instagram: @thiago.baldo)"
"Aq5AczyyJfY","ESSA É MINHA NOVA CACHORRINHA! 😍🐕","2020-05-11T15:34:05Z","UCOYHpzhs12nrM1SwBGqdsPA","Carolina Camargo",Entertainment,"20.12.05","cachorrinha|nossa familia vai aumentar|nossa familia aumentou|cachorro|ganhei uma cachorrinha|adotei uma cachorrinha|adotei uma cachorrinha de rua|casamento clone|carol gravida|clone|bebe carol clone|aslan","116011","31947","128","1652","https://i.ytimg.com/vi/Aq5AczyyJfY/default.jpg","False","False","Prazer, eu sou a Pipoca.Me sgue no Instagram pra ver mais sobre nosso dia a dia: Instagram: https://www.instagram.com/bycarolcamargo/Twitter: https://twitter.com/bycarolcamargo/"
"ohv0m2azTgQ","LIVE #EMICIDA #EmicidaLiveEmCasa | #FiqueEmCasa e cante #Comigo","2020-05-11T04:18:08Z","UCJ53-i88ymgy7RDBPpb4PEg","Emicida",Music,"20.12.05","[none]","766845","52651","942","583","https://i.ytimg.com/vi/ohv0m2azTgQ/default.jpg","False","False","Inscreva-se no canal oficial do Emicida http://bit.ly/EmicidaYT  Adquira os produtos oficiais do Emicida: http://www.laboratoriofantasma.com/loja  Escutar / Comprar iTunes http://bit.ly/iTunesEmicida Spotify http://bit.ly/SpotifyEmicida Deezer http://bit.ly/DeezerEmicida Rdio http://bit.ly/RdioEmicida  Curtir Twitter https://twitter.com/Emicida Facebook https://www.facebook.com/EmicidaOficial Instagram http://instagram.com/emicida"
"Y54uVXX1VMI","Edson & Hudson - Amor + Boteco [AO VIVO]  #FiqueEmCasa e Cante #Comigo","2020-05-10T19:49:22Z","UCGwA7UlwvH1_YIG2nGZ8vhQ","Edson e Hudson",Music,"20.12.05","edson e hudson|amor mais boteco|ao vivo|live|edson e hudson ao vivo|edson e hudson live","1286979","30488","383","253","https://i.ytimg.com/vi/Y54uVXX1VMI/default.jpg","False","False","#EHBrahmaLive #DiaDasMãesBrahmaLive#Fiqueemcasa#EHBrahmaLive #DiaDasMãesBrahmaLivePara comprar cerveja sem sair de casa: https://bit.ly/Cerveja_BDU-BrahmaContinue suas doações através do aplicativo MERCADO PAGO:www.mercadopago.com.br/INSCREVA-SE NO NOSSO CANAL: https://bit.ly/2VU2ZgtEDSON E HUDSON nas redes sociais:http://instagram.com/edsonehudsonhttps://www.facebook.com/edsonehudsonoficial📱Contato para shows: edsonehudson@livetalentos.com.br                                                                            👇🏾 Confira os lançamentos no Youtube e Apps de Música fanlink.to/edsonehudson"
"w-VPxIei3GU","Roberto Carlos Em Casa | Live #RobertoEmCasa","2020-05-11T22:08:20Z","UCa61SNyOCMWaL2PPEM-Qz6w","Roberto Carlos",Music,"20.12.05","roberto carlos|dia das maes|live roberto|live roberto carlos|show roberto carlos","1090869","46691","982","966","https://i.ytimg.com/vi/w-VPxIei3GU/default.jpg","False","False","No dia das Mães, Roberto Carlos faz uma homenagem à todas as mães do Brasil. #RobertoEmCasa #RobertoCarlosEmCasaPara mais novidades, inscreva-se no canal:https://www.youtube.com/channel/UCa61SNyOCMWaL2PPEM-Qz6w/featured?sub_confirmation=1"
"dCn9uk3T8VY","O RETORNO DO 7 MINUTOZ! | Drop 7.7.7. Trailer Oficial","2020-05-10T22:00:14Z","UCe6pKugTDyOPT1Md2DTybbQ","7 Minutoz",Music,"20.12.05","7 Minutoz|7MZ|7Minutoz|NERD HITS|7MZ Records|Lucas A.R.T.|Gabriel Rodrigues|Pablo Matheuz|Pedro Alvez|Trailer|Drop 7.7.7.|Drop777|#Drop777","508438","162684","554","23507","https://i.ytimg.com/vi/dCn9uk3T8VY/default.jpg","False","False","- Ouça o 7 Minutoz nas plataformas digitais -Spotify: https://spoti.fi/2PFfw5MDeezer: https://bit.ly/34uYsn9Apple Music: https://apple.co/36vHkzNEdição por @SayajimusAnúncio oficial de lançamento do Drop 7.7.7.Nos vemos em 7 dias.#Drop7777 Minutoz © 2020 (@7mzoficial)"
"gO-ESPegX0Q","Dorgival Dantas - Ensaio de São João - #LiveDorgivalDantas #FiqueEmCasa e Cante #Comigo","2020-05-10T22:29:00Z","UCuT8yg86VnS7uWgTEBcTbSA","Dorgival Dantas",Music,"20.12.05","[none]","693474","36037","283","173","https://i.ytimg.com/vi/gO-ESPegX0Q/default.jpg","False","False",""
"iRzZGQEPwY4","Meet Loba – Apex Legends Character Trailer","2020-05-11T17:00:30Z","UC0ZV6M2THA81QT9hrVWJG3A","Apex Legends",Gaming,"20.12.05","Apex Legends|Apex|Apex Legends characters|Fortune’s Favor|Updated Map|Updated Kings Canyon|Season Quests|The Broken Ghost|Apex Legends Quest|Apex Legends Battle Pass|Season 5 Battle Pass|Apex Legends new season|Apex Legends game|Respawn Apex Legends|Battle Royale game|Battle Royale|Battle Royale shooter|Apex Games|squad play|multiplayer shooter|ps4|Xbox|PC|Origin|Respawn Entertainment|Electronic Arts|Titanfall 2|EA|Respawn|fun battle royale","3817982","163568","2322","19097","https://i.ytimg.com/vi/iRzZGQEPwY4/default.jpg","False","False","The best thief in the Outlands, Loba uses her Jump Drive bracelet to teleport where she wants and take what she pleases. http://x.ea.com/63058When she was nine years old, Loba Andrade witnessed her parents’ murders at the hands of the simulacrum Revenant. Left to her own devices, Loba used her natural knack for thievery to claw her way into a high society life. With Revenant's reemergence at the Apex Games, she’s determined to use her unique skills to claim her revenge. And whatever loot she can get her hands on. Loba has a keen eye for valuables -- so keen she can see top-tier loot through walls. She uses her Jump Drive bracelet to teleport out of dangerous situations or enter lucrative ones. And she can even pull valuable loot to her Black Market Boutique, allowing her squad to load up on all the best gear. Ready to steal the show?Learn more about Loba’s story: https://www.youtube.com/watch?v=RH3Rp80rbkQ Apex Legends™ is a free-to-play battle royale game where legendary characters battle for glory, fame, and fortune on the fringes of the Frontier. Play for free now on Xbox One, PlayStation 4, and Origin for PC: http://x.ea.com/63044.  Check out our YouTube channel:Follow us on Twitter: https://twitter.com/playapex.Follow us on Instagram: https://www.instagram.com/playapex/. #PlayApex #ApexSeason5 #ApexSeasonFive #ApexLegends"
"Ydv7NLWL118","A MAGGIE CONHECEU O SLINKY E A KIARA, FUI SURPREENDIDO!","2020-05-11T14:22:00Z","UCzT7u3nMML0iDedRrMkxy9w","Caique Bitencourt",Entertainment,"20.12.05","a maggie conheceu o slinky e a kiara|kiara|slinky|maggie|meu cachorro|cachorro|animal|animais|animal de estimação|conheceu|primeira vez do meu cachorro|lucaslira|lucas|lira|invento na hora|inventonahora|editor lucas lira|editor caique|caique e lucas lira|humor|comedia|videos engraçados|engraçado|videos de cachorro|slinky conheceu a maggie|filhos do lucas lira|cachorros engraçados|cachorro engraçado|cachorros|nosso cachorro|pets","142923","26011","126","968","https://i.ytimg.com/vi/Ydv7NLWL118/default.jpg","False","False","🔴Me siga nas Redes Sociais🔴📸lnsta: @caique.bitencourtOIIII GENTEEEEEEEE, DEPOIS DE VOCÊS ME PEDIREM TANTOOO no vídeo de hoje eu levo a Maggie pra conhecer os filhos do Lucas, a Kiara e o Slinky... Aí vocês já sabem a BAGACEIRA que aconteceu né? kkkkkkkkkkk' acompanha o vídeo aí gente, e compartilhem o vídeo pelo menos com um Amigão que ajuda o canal crescer MUITOOOO RAPIDOOOO!! é noiiix meus xuxuzinhos \Õ/• Se Inscreva pra acompanhar o canal.• Deixa o Like para receber os videos.• Compartilha com Geral =D#pets #cachorro #animaisA MAGGIE CONHECEU O SLINKY E A KIARA, FUI SURPREENDIDO!"
"J-2Mt7U3KN8","Live João Neto e Frederico - Sertaneje-Se Em Casa #FiqueEmCasa e Cante #Comigo","2020-05-11T01:20:56Z","UCIADjmjczznwRSotraWHA5Q","João Neto e Frederico",Music,"20.12.05","[none]","737888","17215","196","105","https://i.ytimg.com/vi/J-2Mt7U3KN8/default.jpg","False","False","Para comprar cerveja sem sair de casa acesse:  https://bit.ly/Cerveja_Geo-COESTA LIVE É DESTINADA EXCLUSIVAMENTE A MAIORES DE 18 ANOS#JNeFBrahmaLive #AprecieComModeração01:27 – PEGA FOGO CABARÉ 06:22 – SÓ DE VOCÊ/ MEU ANJO/ REVELAÇÃO12:04 – O FORA15:02 – PRA DIZER ADEUS20:07 – FILME DE AMOR/ PURA MAGIA 24:00 – DIFÍCIL29:58 - CRIME PERFEITO/ NÃO VOU MAIS CHORAR34:46 - A SUA VISTA/ TE AMO E NADA MAIS38:59 - MODA DERRAMADA45:44 – MÃE51:03 - TÁ COMBINADO56:09 – VACILÃO 1:00:09 - POR TI1:05:27 – LÊ LÊ LÊ1:10:08 - ELE NÃO VAI MUDAR/ CLICHÊ1:15:47 – MINHA HERANÇA1:20:55 – CONFIDÊNCIAS1:27:00 - MESMO SEM ENTENDER (JOÃO NETO SOLO)1:33:00 -  SÓ ESQUECE QUEM TENTA1:38:15 - CHOROU NA ESCADARIA / CHAMAM ISSO DE TRAIÇÃO 1:43:09 - PRESTO POUCO1:51:24 – PRECISO1:57:32 - O CARA ERRADO2:02:45 – AGENDA RABISCADA/ PÃO DE MEL2:07:42 - PORTA DO MUNDO/ CAMINHEIRO 2:16:53 – FAZ UM ANO/ DUAS CAMISAS/ DECIDA 2:25:34 – FRIO DE MADRUGADA/ SAUDADE BANDIDA2:33:33 - SUBLIME RENÚNCIA/ O IPÊ E O PRISIONEIRO 2:38:17 – DAMA DE VERMELHO/ FRUTO ESPECIAL/ ESSE NOITE EU QUERIA QUE O MUNDO ACABASSE (PARTICIPAÇÃO SR. GIL PAI DA DUPLA)2:50:47 – DORMI NA PRAÇA/ PENSE EM MIM2:54:26 – CÊ ACREDITA2:59:10 – RAPARIGA NÃO 3:03:40 – PRISIONEIROS 3:10:18 – SAUDADE DO CARAMBA3:16:40 – GARRAFA VOA 3:21:38 – FANTOCHE3:29:42 – SÓ ESQUECE QUEM TENTA3:36:19 – MEU CORAÇÃO PEDE CARONA (SAIDEIRA BRAHMA)Para Shows: (62) 3241-7163 / (67) 9 8172-0069 Siga João Neto e Frederico nas redes: Youtube: http://bit.ly/canalJNeFFacebook: http://bit.ly/FaceJNFInstagram: http://bit.ly/InstaJNFTwitter: http://bit.ly/TwitterJNF"
"fJkazqOP80U","LIVE Trilogia #FMODIA #Suel #Chininha #RonyLúcio","2020-05-10T22:37:48Z","UCs11lqGV02Y-gu2f6G1r4ug","Rádio FM O Dia",Music,"20.12.05","Trilogia|Live|Live Trilogia|Triologia|Live Triologia|FM O Dia|fmodia|Live fm o dia|Trilogia fm o dia|live suel|suel|live ta na mente|ta na mente|live chininha|chininha|trilogia ao vivo|fm o dia ao vivo|te levar pro altar|relaçao blindada|amor com prazer|o respeito acabou|trilogia video|trilogia show|imaginasamba|nosso sentimento|chininha e principe|ta na mente e pericles|pagode|samba|pagode romantico|trilogia 2019|trilogia 2020|trilogia fm o dia","551857","18679","262","280","https://i.ytimg.com/vi/fJkazqOP80U/default.jpg","False","False","LIVE do Trilogia só aqui no canal da Rádio FM O Dia! Chegou o dia de reunir novamente no mesmo palco Suel, Chininha e Rony Lúcio!Quem não se lembra das músicas Te Levar Pro Altar, Relação Blindada, Amor Com Prazer, Rei do Amor, O Respeito Acabou e Três Homem Em Um? Todas exclusivas do projeto Trilogia!Doações: Graxa Ajudahttps://graxaajudarj.com/Patrocínio:TIMRecarregue agora mesmo seu TIM PRÉ TOP sem sair de casa!https://bit.ly/Recarga-TIMVÓ ALZIRAPeça bolo Vó Alzira no conforto do seu lar, são vários sabores pra compartilhar com quem você ama.https://bit.ly/2zijR96Apoio:OUTBACKCurta o momento Outback em casahttps://www.ifood.com.br/lojas/outback  EQUIPE 10http://equipe10.com.br/  Inscreva-se no Canal da FM O Dia e ative as notificações: 🔔 http://bit.ly/YOUTUBE-fmodia Redes Sociais (#FMODIA)Instagram: https://www.instagram.com/radiofmodiaFacebook: https://www.facebook.com/radiofmodia"
"nrJTtH3cw0o","Ariana Grande, Justin Bieber - Stuck with U (Mother's Day Edition)","2020-05-11T17:00:17Z","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO",Music,"20.12.05","Ariana|Grande|Justin|Bieber|Stuck|with|(Mother's|Day|Edition)|Universal|Records|Pop","943708","123038","1218","4228","https://i.ytimg.com/vi/nrJTtH3cw0o/default.jpg","False","False","This is a special moment in time and for Mother’s Day we wanted to give you all this memory. Thank you for sending in your stuck with u mom videos and hope u enjoy SB Projects along with longtime clients Ariana Grande and Justin Bieber release “Stuck with U” to benefit First Responders Children’s Foundation: https://stuckwithu.lnk.to/agjbPVIn response to the COVID-19 crisis and to help further bolster relief efforts, all net proceeds from the streams and sales of “Stuck with U” will be donated to First Responders Children’s Foundation to fund grants and scholarships for children of healthcare workers, emergency medical technicians (EMTs), paramedics, police officers and firefighters serving at the front lines during the global pandemic. That means that by listening, watching, and sharing – you are helping to support families in need. If you would like to make an additional contribution to First Responders Children's Foundation, click the donate button. Thank you to all the fans, friends and first responders who participated.Created & directed by: Rory Kramer, Alfredo Flores, Ariana Grande, Justin Bieber, Scooter Braun #JustinBieber #ArianaGrande #StuckwithU Music video by Ariana Grande, Justin Bieber performing Stuck with U (Mother's Day Edition). © 2020 Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc."
"JaTDdeNrdhM","Washington Brasileiro LIVE 3 | #FiqueEmCasa e Cante #Comigo ♫","2020-05-10T23:42:52Z","UCaGhecql2HclGTL8N2ELmAA","Washington Brasileiro",Music,"20.12.05","[none]","510008","25103","311","248","https://i.ytimg.com/vi/JaTDdeNrdhM/default.jpg","False","False","REDES SOCIAIS  Facebook: https://www.facebook.com/washingtonbrasileiro/Instagram: https://www.instagram.com/washingtonbrasileiro/Confira Lançamento: https://open.spotify.com/album/1k37MmIslgnnTciyTV3JMaCLIQUE EM GOSTEI E SE INSCREVA EM NOSSO CANAL#FiqueEmCasa e Cante #Comigo ‹ REDES SOCIAIS ›  Facebook: https://www.facebook.com/washingtonbrasileiroInstagram: https://www.instagram.com/washingtonbrasileiro/YouTube: https://www.youtube.com/washingtonbrasileirooficialSite Oficial: http://www.washingtonbrasileiro.com.br/Spotify: https://open.spotify.com/album/1k37MmIslgnnTciyTV3JMaDeezer: https://www.deezer.com/br/artist/1707851#WashingtonBrasileiro #Live #Piseiro #liveaovivo"
"sCPR3fVT2iM","Ela Une Todas as Coisas","2020-05-10T23:53:19Z","UCzZ1twZqCiQcZCGW1_uT71g","Jorge Vercillo Oficial",Music,"20.12.05","[none]","330226","18604","164","252","https://i.ytimg.com/vi/sCPR3fVT2iM/default.jpg","False","False","Live em comemoração ao dia das Mães"
